3217203,211
3626685,212
2060447,213
1372809,214
3010451,215
962797,216
4152078,217
4498297,218
3431212,219
2646148,220
514887,221
431150,222
3533669,223
1577056,224
3474756,225
1122629,226
3050685,227
1780486,228
751977,229
30971,230
831615,231
3472807,232
4160943,233
2311632,234
1073249,235
719300,236
3582227,237
3478136,238
4162982,239
1993813,240
3235000,241
2140778,242
1606477,243
3098927,244
985388,245
3054027,246
1047479,247
962959,248
24363,249
3372075,250
2676661,251
1520141,252
2251210,253
792504,254
1095045,255
3432619,256
1639561,257
2153338,258
3827236,259
1600146,260
3939477,261
1788012,262
2250291,263
3726822,264
982428,265
4011133,266
291827,267
3087774,268
3487119,269
1523848,270
4290756,271
534895,272
3165440,273
721092,274
2466914,275
229082,276
689679,277
1248479,278
370640,279
1178568,280
2342166,281
3287066,282
4162864,283
4219952,284
89221,285
1697930,286
1172155,287
2263061,288
1782999,289
3164845,290
18903,291
3045450,292
2135018,293
2967172,294
3060513,295
2887658,296
3753058,297
3075007,298
1595523,299
286671,300
3342271,301
3343178,302
1830721,303
2473582,304
3137599,305
4198282,306
3424581,307
1819239,308
454890,309
811931,310
1225446,311
593221,312
3728670,313
2645754,314
2547712,315
1684545,316
3206753,317
1556405,318
1991206,319
4356441,320
1668468,321
2215972,322
2461264,323
4030520,324
218173,325
1196943,326
2666506,327
2470401,328
296422,329
1966042,330
4425593,331
3207800,332
3630172,333
1667725,334
454574,335
320219,336
3345594,337
1694107,338
617077,339
2588130,340
1909821,341
682906,342
2410898,343
3239412,344
649642,345
4323739,346
3959484,347
887257,348
2986208,349
2195,350
1619577,351
1545742,352
1874976,353
3888173,354
2336739,355
150052,356
2604516,357
1085320,358
1820454,359
4161487,360
438811,361
695299,362
1869807,363
605004,364
1802395,365
3511734,366
331889,367
2606873,368
3749072,369
4533914,370
1086543,371
3684550,372
807663,373
1427075,374
1464595,375
1646916,376
869768,377
1883530,378
1501968,379
1087828,380
3938421,381
1696188,382
4329775,383
251868,384
3317410,385
1214093,386
2314529,387
18008,388
172239,389
53586,390
159096,391
1247705,392
4263126,393
3903065,394
1491612,395
719282,396
2590721,397
4175020,398
3903881,399
1235122,400
1693856,401
1511578,402
3042549,403
1126899,404
384140,405
4060681,406
4397263,407
3010695,408
732320,409
634110,410
908663,411
106575,412
1279889,413
1901902,414
2252438,415
3872880,416
126448,417
1392714,418
2231031,419
2517711,420
1143262,421
711892,422
2002522,423
1069622,424
621213,425
110418,426
380303,427
996610,428
2177460,429
158233,430
3937157,431
4171564,432
1711161,433
3329781,434
3729575,435
3666708,436
4114127,437
3124869,438
4308655,439
878374,440
4284901,441
4439048,442
1714413,443
3704820,444
2542417,445
135212,446
2389082,447
3466427,448
4217553,449
707468,450
2141859,451
4377640,452
742666,453
3413328,454
4333947,455
3091953,456
419415,457
3581889,458
3175526,459
4344085,460
3099696,461
3003938,462
1013546,463
1305552,464
2561178,465
2115846,466
2951372,467
3487641,468
4079276,469
3176219,470
3870375,471
3266432,472
2594161,473
879159,474
612078,475
3294133,476
2439827,477
1481234,478
2030668,479
1849870,480
2344200,481
1991434,482
2632767,483
4103032,484
1657973,485
1098766,486
1849364,487
3892377,488
3892288,489
1566591,490
2285759,491
3623686,492
2086562,493
85599,494
1514987,495
242141,496
339347,497
204476,498
2666148,499
4389216,500
3865074,501
1282238,502
137528,503
1296127,504
1768488,505
1920602,506
4022542,507
3667946,508
2774232,509
4054061,510
4228890,511
3788202,512
2052509,513
3534618,514
1937646,515
2378915,516
2507888,517
3134048,518
1129256,519
3772375,520
725228,521
1497031,522
2584927,523
3488803,524
35700,525
2068923,526
4375914,527
4067351,528
1925231,529
4251712,530
531611,531
1316150,532
5678,533
1817280,534
692602,535
3788902,536
3259973,537
3659103,538
2031982,539
328962,540
2928384,541
645418,542
648462,543
3728512,544
2674977,545
2724736,546
1585135,547
2943678,548
4204710,549
1566875,550
726713,551
141607,552
2856334,553
925403,554
3515651,555
2841941,556
4131547,557
4169789,558
1136325,559
629083,560
2215596,561
128836,562
3476904,563
3755915,564
241326,565
2008352,566
4061384,567
3668574,568
2211386,569
2645137,570
1143560,571
1852455,572
3165479,573
2814635,574
4462240,575
3687964,576
3081685,577
219506,578
4092329,579
4388538,580
1731535,581
208846,582
1700995,583
1085848,584
1757281,585
3273585,586
3533232,587
185808,588
2019759,589
3294368,590
3500451,591
4182883,592
457012,593
1551249,594
4241296,595
1571903,596
2512728,597
3213715,598
2458580,599
4422392,600
4291389,601
4024890,602
3376322,603
503915,604
340708,605
4411627,606
2095398,607
1344625,608
1613710,609
3833949,610
4228635,611
781377,612
3318364,613
1890945,614
4009088,615
4122687,616
2332508,617
4368713,618
155778,619
289576,620
3551700,621
3621693,622
558489,623
1091333,624
1708492,625
1747915,626
4467744,627
3891942,628
1207276,629
1121860,630
4483314,631
1294598,632
1918931,633
3682084,634
2566389,635
1546136,636
751355,637
2022600,638
2348882,639
376309,640
744291,641
578045,642
115481,643
3093724,644
1296253,645
660875,646
2406460,647
2641471,648
3120791,649
1852170,650
2047706,651
2378937,652
211961,653
2360643,654
2335470,655
1745650,656
3697190,657
2255662,658
2729918,659
451319,660
3078963,661
3948498,662
3287790,663
3728040,664
3600555,665
1135309,666
3487712,667
3404293,668
815335,669
1483249,670
1200825,671
159088,672
4024372,673
4049722,674
1479545,675
1944299,676
506503,677
2343978,678
89099,679
3980101,680
3945684,681
1936182,682
3053494,683
4252602,684
2453862,685
2434277,686
4198994,687
2954091,688
305622,689
3543650,690
1942668,691
3796901,692
1674056,693
2591149,694
1559682,695
3537983,696
2242255,697
2964098,698
116084,699
3828966,700
577140,701
1579424,702
3112107,703
3556782,704
2006840,705
2224134,706
3081292,707
762599,708
520106,709
715220,710
3118862,711
4421717,712
764592,713
622035,714
2958665,715
923071,716
4351615,717
704442,718
2595119,719
3212521,720
640752,721
533241,722
2739658,723
863489,724
2667972,725
1941434,726
1766279,727
2564333,728
3310233,729
2645033,730
3828581,731
4052467,732
3461920,733
831592,734
1353857,735
4305724,736
3347566,737
3268798,738
2302775,739
312113,740
3876540,741
83288,742
796268,743
3892199,744
1658253,745
1084525,746
425598,747
3088405,748
4078863,749
3981042,750
1469275,751
657988,752
1676247,753
514517,754
810161,755
522681,756
3402285,757
2554798,758
956985,759
392294,760
2704295,761
481108,762
100039,763
3783964,764
1708856,765
2240270,766
605721,767
2417855,768
760783,769
3978965,770
934419,771
20487,772
3620410,773
2779677,774
1161270,775
2126940,776
2895074,777
4092484,778
1805736,779
3013553,780
2110329,781
207777,782
94890,783
2030151,784
962613,785
2031360,786
3844222,787
3752348,788
1753878,789
453967,790
1549791,791
1438550,792
894306,793
4242389,794
920603,795
2683937,796
1344768,797
4258809,798
2794172,799
2198300,800
4077072,801
3371932,802
3316511,803
75509,804
4425481,805
504693,806
1917751,807
1546936,808
1189662,809
2217419,810
2182712,811
4017590,812
1893271,813
4325610,814
1399193,815
3377067,816
177054,817
2563507,818
1275818,819
1539377,820
3262071,821
3079492,822
3268596,823
3328699,824
1012302,825
921326,826
4582077,827
958400,828
298841,829
2545204,830
2887216,831
4119059,832
3473373,833
519191,834
1649511,835
444603,836
1449852,837
1112553,838
2641841,839
2455168,840
485303,841
3129572,842
4420200,843
325135,844
1485018,845
3145630,846
4203068,847
1790126,848
1153922,849
2101669,850
3004657,851
2441290,852
4576725,853
487233,854
2857954,855
1479608,856
236056,857
1852869,858
3138312,859
305818,860
2740717,861
1826305,862
4227194,863
3028585,864
2652976,865
1866002,866
3503972,867
2486889,868
1081708,869
1746248,870
889442,871
695787,872
3205098,873
2005765,874
1733755,875
3963321,876
501159,877
4384150,878
305561,879
1164053,880
4020979,881
2715236,882
1113672,883
3466139,884
4052370,885
3259662,886
2310143,887
191860,888
19347,889
3908998,890
1057568,891
2652098,892
1119117,893
579352,894
3057504,895
2814025,896
1343067,897
3396270,898
542238,899
3587059,900
2735329,901
384554,902
4506924,903
2016466,904
1289529,905
3416326,906
1214687,907
2068354,908
1302886,909
172930,910
543252,911
3951320,912
2276043,913
2142758,914
2410446,915
2208441,916
1163110,917
3186957,918
3287817,919
2093412,920
2273642,921
1476611,922
2013423,923
2837969,924
2549959,925
3171029,926
2596335,927
4220893,928
2277872,929
2148295,930
3403500,931
64179,932
145747,933
1362207,934
2691785,935
3015937,936
353538,937
2585795,938
1995695,939
2069754,940
1974685,941
3498937,942
1770732,943
1049379,944
4129572,945
3872048,946
1722912,947
3218322,948
3718548,949
416137,950
2151858,951
3218747,952
1853242,953
2498487,954
1185123,955
3546056,956
177114,957
1738740,958
1777790,959
2541912,960
4382786,961
299121,962
735131,963
656455,964
3501298,965
1839322,966
4356252,967
4476848,968
3698855,969
2483504,970
1351356,971
185058,972
3940731,973
191990,974
719292,975
2553566,976
474906,977
432428,978
3135218,979
996660,980
3990972,981
3187850,982
4384650,983
96484,984
1536792,985
223775,986
1107970,987
2783120,988
4287404,989
2457543,990
2860506,991
2662316,992
1218571,993
2824061,994
3119099,995
2472652,996
3799231,997
1721379,998
1744356,999
2776894,1000
572257,1001
1466685,1002
413233,1003
4180170,1004
4206462,1005
3292087,1006
4194622,1007
2345319,1008
188259,1009
3427728,1010
3040580,1011
1258610,1012
3313829,1013
1154002,1014
2636764,1015
3107749,1016
3170691,1017
4324035,1018
991642,1019
3260728,1020
3345371,1021
773904,1022
1713638,1023
4088662,1024
4525203,1025
223196,1026
1426917,1027
1121683,1028
374213,1029
1585461,1030
836469,1031
1787201,1032
1898833,1033
2969063,1034
2917925,1035
3868090,1036
3603916,1037
2534973,1038
2363067,1039
3167165,1040
2488827,1041
2139035,1042
137600,1043
3328199,1044
2262863,1045
2124721,1046
1743873,1047
2534874,1048
697828,1049
3539072,1050
593164,1051
1577738,1052
366396,1053
3756111,1054
2190871,1055
3482421,1056
1481,1057
931778,1058
4173736,1059
3751181,1060
848921,1061
3592235,1062
1147966,1063
307424,1064
2102139,1065
368594,1066
1086253,1067
721,1068
485795,1069
1835537,1070
2084485,1071
1180920,1072
722195,1073
782599,1074
3719964,1075
3215974,1076
2995613,1077
1177079,1078
2498380,1079
2944155,1080
1797912,1081
3074029,1082
1586584,1083
977623,1084
2215980,1085
4558028,1086
1919962,1087
2590049,1088
709005,1089
2090589,1090
958204,1091
3634620,1092
4472684,1093
2090813,1094
3187490,1095
1222051,1096
3239380,1097
2440084,1098
2034546,1099
284804,1100
1385571,1101
2959873,1102
1334292,1103
340831,1104
2368493,1105
2194612,1106
1264555,1107
190406,1108
921054,1109
294704,1110
4249658,1111
4200232,1112
4580338,1113
1175693,1114
3503447,1115
1763009,1116
3670423,1117
1365107,1118
1956425,1119
4408755,1120
1314592,1121
184982,1122
213466,1123
777977,1124
2917753,1125
1506855,1126
773949,1127
362736,1128
4201826,1129
222724,1130
3994470,1131
2535399,1132
666676,1133
244186,1134
610089,1135
1838366,1136
1281228,1137
1159597,1138
1712606,1139
155734,1140
3621184,1141
585540,1142
1554971,1143
4114141,1144
1919452,1145
47520,1146
2906354,1147
446481,1148
1287003,1149
502342,1150
4124935,1151
2828925,1152
4437264,1153
1926987,1154
2834354,1155
10035,1156
3762211,1157
2055062,1158
1204519,1159
1818630,1160
3543279,1161
2984154,1162
220176,1163
4577789,1164
3418410,1165
2237572,1166
4423642,1167
889826,1168
959360,1169
3516274,1170
757022,1171
3708255,1172
1766886,1173
2260229,1174
3958745,1175
3059478,1176
3956979,1177
1853237,1178
886207,1179
3787121,1180
3119164,1181
964308,1182
1418209,1183
1838675,1184
4099058,1185
205304,1186
796623,1187
2277780,1188
1233338,1189
103307,1190
4206879,1191
753008,1192
1525180,1193
2720616,1194
43249,1195
1881689,1196
520672,1197
64834,1198
782863,1199
2725330,1200
4583829,1201
2643569,1202
3526231,1203
2695433,1204
3987179,1205
3534225,1206
261008,1207
167595,1208
2804344,1209
1614315,1210
1423388,1211
2311669,1212
920574,1213
461713,1214
4421215,1215
276617,1216
1823866,1217
3903788,1218
116303,1219
3210328,1220
3324217,1221
528794,1222
4154051,1223
3920765,1224
4373805,1225
2078757,1226
1371812,1227
3155394,1228
3810898,1229
1515273,1230
2036672,1231
4451534,1232
4035399,1233
4480752,1234
1398844,1235
897781,1236
4302429,1237
878162,1238
1694242,1239
2400470,1240
4354582,1241
2705438,1242
2387379,1243
2765778,1244
3747037,1245
2507026,1246
1863284,1247
2330226,1248
1129678,1249
3251804,1250
3079297,1251
2072458,1252
1443686,1253
1332566,1254
3003946,1255
932893,1256
3364482,1257
4224248,1258
1054013,1259
4323143,1260
1359497,1261
1404608,1262
1009690,1263
954599,1264
2643380,1265
4098865,1266
3013292,1267
2338707,1268
1077976,1269
1233895,1270
4039913,1271
4316979,1272
78875,1273
2809945,1274
713579,1275
1780765,1276
3409178,1277
2648716,1278
348684,1279
4166483,1280
1517677,1281
3650550,1282
681139,1283
1283916,1284
2383555,1285
685242,1286
1455367,1287
4452071,1288
3692897,1289
2411775,1290
2455205,1291
2584032,1292
600392,1293
2925818,1294
548387,1295
2024745,1296
606302,1297
4292213,1298
1634845,1299
917152,1300
45804,1301
1889000,1302
3940977,1303
2058641,1304
1014996,1305
3053282,1306
3118960,1307
1116542,1308
4487341,1309
2536658,1310
1307816,1311
1611894,1312
2333411,1313
3544500,1314
76751,1315
2536952,1316
1119837,1317
1681302,1318
4026637,1319
1172670,1320
1754072,1321
1055823,1322
3712,1323
4495322,1324
2299508,1325
3017101,1326
2230187,1327
3733118,1328
3680630,1329
3298842,1330
3128392,1331
4100459,1332
1337555,1333
1878238,1334
1380442,1335
3116815,1336
1109831,1337
2388042,1338
2085991,1339
2383216,1340
2973232,1341
3204229,1342
2241069,1343
339437,1344
3315728,1345
3111960,1346
1792015,1347
627337,1348
31780,1349
3454127,1350
3480628,1351
3103431,1352
4476082,1353
1393486,1354
23598,1355
4113996,1356
3042007,1357
811710,1358
2661163,1359
3464213,1360
3966741,1361
3300531,1362
187361,1363
397147,1364
222749,1365
2187463,1366
1565648,1367
1151528,1368
4065550,1369
3863313,1370
513325,1371
4074325,1372
2487110,1373
3419420,1374
4310506,1375
1131583,1376
3347280,1377
3001592,1378
4547168,1379
3599430,1380
898620,1381
3372393,1382
549271,1383
3552581,1384
3227654,1385
4084129,1386
1766375,1387
3520398,1388
429359,1389
1423406,1390
636833,1391
3392982,1392
3892410,1393
208253,1394
3481240,1395
13746,1396
393943,1397
3459013,1398
573207,1399
3672847,1400
804220,1401
4152065,1402
32476,1403
3256221,1404
3885408,1405
3241376,1406
1752867,1407
4528517,1408
716815,1409
3350757,1410
3937000,1411
1404261,1412
433227,1413
1038463,1414
897443,1415
2380081,1416
1602517,1417
1335184,1418
2838832,1419
1675000,1420
3020430,1421
2406272,1422
3171530,1423
358146,1424
3398433,1425
506984,1426
195430,1427
1314065,1428
442346,1429
3733091,1430
1743313,1431
2124985,1432
2639149,1433
2949610,1434
4405667,1435
1655623,1436
2104729,1437
4068010,1438
3309935,1439
2761436,1440
916703,1441
3712454,1442
1506826,1443
3156987,1444
174758,1445
1619350,1446
3297350,1447
4258347,1448
3536737,1449
885149,1450
3835525,1451
4490078,1452
1569534,1453
4151088,1454
3213980,1455
2495341,1456
4202718,1457
2462744,1458
3119985,1459
571466,1460
2189704,1461
3340776,1462
288836,1463
1912364,1464
3737229,1465
3721548,1466
4248257,1467
4414230,1468
34504,1469
4129337,1470
4430200,1471
4000473,1472
3075918,1473
1591521,1474
2839689,1475
4535081,1476
3709246,1477
1834462,1478
1101303,1479
3579257,1480
1167575,1481
1327705,1482
2574665,1483
4793,1484
1592605,1485
1377217,1486
4084246,1487
3646259,1488
1202312,1489
2360987,1490
3541703,1491
935935,1492
1769147,1493
256223,1494
175388,1495
229681,1496
3072342,1497
1567095,1498
1127390,1499
2934219,1500
993302,1501
3919781,1502
933473,1503
796365,1504
1747561,1505
380603,1506
3281674,1507
4199038,1508
803222,1509
4356724,1510
603437,1511
4393895,1512
919944,1513
870045,1514
423808,1515
1569395,1516
2423035,1517
3001249,1518
3696026,1519
4303682,1520
3232320,1521
787007,1522
1479146,1523
1313001,1524
2910823,1525
2968465,1526
4430425,1527
184797,1528
4252269,1529
1418261,1530
585013,1531
4320022,1532
1314115,1533
134446,1534
4239871,1535
115101,1536
411485,1537
3984825,1538
4228195,1539
1232523,1540
2359191,1541
228202,1542
1567660,1543
4349931,1544
4137512,1545
502237,1546
1175846,1547
3275972,1548
2167980,1549
2444735,1550
3063884,1551
680142,1552
1837864,1553
3139151,1554
3347266,1555
407972,1556
2255353,1557
755911,1558
1843741,1559
2387291,1560
1476217,1561
4538577,1562
798927,1563
971203,1564
17277,1565
2865345,1566
3351359,1567
1884367,1568
3932377,1569
4195968,1570
4113935,1571
2428262,1572
4461789,1573
1891031,1574
617514,1575
82977,1576
1343686,1577
1972574,1578
625747,1579
1671565,1580
2577443,1581
2013630,1582
4136613,1583
1596675,1584
3539389,1585
3898907,1586
43295,1587
2883675,1588
1684955,1589
4571752,1590
890379,1591
3096480,1592
3841757,1593
378669,1594
2488605,1595
918989,1596
1324175,1597
1358863,1598
1553977,1599
3580664,1600
1315404,1601
2035862,1602
3926442,1603
551661,1604
3766375,1605
2832248,1606
3684237,1607
1094709,1608
4053305,1609
1851985,1610
3395411,1611
1187560,1612
4148100,1613
2484397,1614
625910,1615
1960078,1616
1342939,1617
1808947,1618
74436,1619
999814,1620
246146,1621
4303939,1622
2753358,1623
3895363,1624
3121342,1625
1045824,1626
2139701,1627
99873,1628
1648978,1629
2119602,1630
1799155,1631
4066122,1632
647365,1633
3595755,1634
417174,1635
2613641,1636
1437339,1637
3696015,1638
1832204,1639
3210079,1640
4104485,1641
3903197,1642
8506,1643
445525,1644
100421,1645
3777351,1646
3316290,1647
354038,1648
1232046,1649
1922307,1650
924188,1651
4274551,1652
1766783,1653
1103117,1654
1571562,1655
979631,1656
1608502,1657
1079866,1658
1515389,1659
3982534,1660
3691446,1661
1793135,1662
1405160,1663
4487383,1664
4097381,1665
3836325,1666
1131531,1667
437993,1668
3843058,1669
2969436,1670
484759,1671
2914151,1672
3964756,1673
4076805,1674
4029638,1675
1864094,1676
298356,1677
2715651,1678
4374491,1679
1133980,1680
187936,1681
4225204,1682
3017535,1683
1926171,1684
1098174,1685
2019006,1686
3667619,1687
2768054,1688
3050410,1689
3265719,1690
3005419,1691
4439671,1692
706217,1693
2946326,1694
917519,1695
2447721,1696
1469579,1697
230136,1698
2550008,1699
1702782,1700
1153773,1701
2091430,1702
1349952,1703
2766656,1704
4529050,1705
4270725,1706
971368,1707
2980907,1708
3602952,1709
1675619,1710
2351140,1711
4344735,1712
2598712,1713
640956,1714
4347977,1715
379153,1716
3138956,1717
1083679,1718
4059230,1719
2592983,1720
635441,1721
4531583,1722
297715,1723
3263765,1724
407418,1725
216409,1726
4508358,1727
607968,1728
120628,1729
2694820,1730
3559428,1731
1134369,1732
1219655,1733
2931231,1734
2303398,1735
4078859,1736
1972674,1737
1515979,1738
2950027,1739
799362,1740
604858,1741
577270,1742
1508349,1743
4380932,1744
3885073,1745
1443036,1746
2209559,1747
927815,1748
637676,1749
228400,1750
3378061,1751
2028087,1752
2694433,1753
2154582,1754
1981342,1755
880048,1756
1882598,1757
948139,1758
3636041,1759
1194321,1760
1454032,1761
4155779,1762
4324966,1763
3296886,1764
2994364,1765
3320174,1766
1598067,1767
1146269,1768
4246370,1769
1746986,1770
1357922,1771
2299351,1772
1958178,1773
3970842,1774
225501,1775
2591723,1776
2000691,1777
848988,1778
976197,1779
3391022,1780
2427033,1781
940086,1782
4201549,1783
2741195,1784
3598947,1785
244199,1786
1588574,1787
213335,1788
1218572,1789
1382272,1790
4471183,1791
1802415,1792
1139114,1793
1991443,1794
3136640,1795
374827,1796
217298,1797
1437371,1798
3887381,1799
1473187,1800
4031568,1801
2168260,1802
4026733,1803
31886,1804
466667,1805
3366225,1806
3510874,1807
4417665,1808
646541,1809
735949,1810
3626570,1811
675056,1812
3526834,1813
2620966,1814
168124,1815
1539758,1816
3889215,1817
3667990,1818
3628780,1819
1566281,1820
2979558,1821
2419900,1822
1926296,1823
983381,1824
2267190,1825
3044640,1826
1304456,1827
2788056,1828
4110260,1829
2423081,1830
736232,1831
2130199,1832
3863827,1833
2601375,1834
2500795,1835
3985345,1836
3755797,1837
2337549,1838
156803,1839
2742346,1840
4333385,1841
3611297,1842
1738768,1843
383618,1844
1545755,1845
341311,1846
2064333,1847
4552398,1848
3481638,1849
2192627,1850
368315,1851
2913005,1852
457148,1853
2200295,1854
686709,1855
2925816,1856
128620,1857
511117,1858
670691,1859
1149449,1860
2489265,1861
144731,1862
658236,1863
106514,1864
502864,1865
933949,1866
2426733,1867
155116,1868
2769859,1869
1533111,1870
4073119,1871
1821252,1872
2388364,1873
973885,1874
465198,1875
4093253,1876
3489685,1877
2566476,1878
745272,1879
1245842,1880
2558355,1881
4520723,1882
1886844,1883
1122661,1884
2328208,1885
324045,1886
3118477,1887
3358327,1888
1573674,1889
1634415,1890
2742659,1891
2477197,1892
2402268,1893
868152,1894
2915808,1895
3752495,1896
1612442,1897
1487393,1898
2993263,1899
2842815,1900
679202,1901
3880068,1902
2998048,1903
3665234,1904
1851239,1905
660851,1906
778292,1907
1477495,1908
3723463,1909
4334626,1910
1802296,1911
203637,1912
2508934,1913
29141,1914
883945,1915
568776,1916
349227,1917
3183116,1918
2359966,1919
1688437,1920
4293265,1921
3562653,1922
3178531,1923
824726,1924
635998,1925
4377935,1926
1178357,1927
3691907,1928
4447496,1929
275827,1930
3704445,1931
4334454,1932
417040,1933
1676380,1934
1444807,1935
1007983,1936
3730141,1937
2221637,1938
3090448,1939
162809,1940
2071756,1941
1278370,1942
3954550,1943
733647,1944
3643032,1945
960582,1946
1262616,1947
144986,1948
2032651,1949
3522779,1950
596351,1951
2944547,1952
3590309,1953
750382,1954
3752602,1955
3974732,1956
3766543,1957
2470070,1958
920900,1959
1395490,1960
65665,1961
1509287,1962
2295328,1963
1118975,1964
299329,1965
1721172,1966
3243154,1967
334882,1968
647417,1969
999670,1970
355145,1971
2247273,1972
1880959,1973
426427,1974
2180313,1975
868343,1976
2896100,1977
3256528,1978
3051852,1979
2236749,1980
2561173,1981
600380,1982
1292285,1983
1842605,1984
3549510,1985
525336,1986
2804281,1987
1926380,1988
15126,1989
659880,1990
208014,1991
3072544,1992
2465295,1993
2508703,1994
4448038,1995
3793361,1996
90031,1997
655457,1998
1821538,1999
2882875,2000
797128,2001
640659,2002
3676754,2003
1142746,2004
3843067,2005
1694727,2006
2380042,2007
2873816,2008
1084149,2009
779874,2010
4525262,2011
935309,2012
4230390,2013
4192820,2014
518577,2015
3533788,2016
2140784,2017
1698249,2018
33478,2019
2100224,2020
2546241,2021
3084976,2022
1870403,2023
268362,2024
1039133,2025
536177,2026
1111475,2027
3894831,2028
3686795,2029
1207359,2030
1339458,2031
4456788,2032
3763460,2033
506099,2034
1886952,2035
3037373,2036
2143175,2037
4050143,2038
3003888,2039
237826,2040
402655,2041
2045576,2042
2979166,2043
2345089,2044
3226187,2045
1838658,2046
654280,2047
1158888,2048
1395124,2049
3434440,2050
897948,2051
1250269,2052
1801992,2053
3205967,2054
318237,2055
3205824,2056
2911313,2057
1678848,2058
1405980,2059
1203291,2060
1414587,2061
3009680,2062
3182738,2063
1625244,2064
3750980,2065
1636882,2066
1234930,2067
3448274,2068
1739785,2069
3499434,2070
2036724,2071
4386133,2072
1917149,2073
1401525,2074
3470926,2075
3535217,2076
3848624,2077
1307265,2078
3963673,2079
423943,2080
1711685,2081
848060,2082
2011724,2083
309156,2084
3797127,2085
3285749,2086
2763736,2087
3749074,2088
2195642,2089
4492691,2090
633718,2091
3234589,2092
1270662,2093
4548543,2094
3149323,2095
2726827,2096
2641052,2097
2310458,2098
1667325,2099
2224459,2100
1981114,2101
2270734,2102
1832047,2103
3475207,2104
1192822,2105
976804,2106
2840852,2107
3959326,2108
2151866,2109
3683899,2110
1713882,2111
3487457,2112
1939036,2113
2426882,2114
1245956,2115
24175,2116
1065770,2117
171139,2118
1087417,2119
4160772,2120
3405765,2121
1042952,2122
2027486,2123
716032,2124
459668,2125
1427062,2126
2486644,2127
2292672,2128
4246708,2129
2743122,2130
2860831,2131
4350130,2132
3301632,2133
2891389,2134
2823594,2135
217344,2136
3946440,2137
1717376,2138
922358,2139
607278,2140
3430488,2141
344264,2142
4438218,2143
1431922,2144
2463762,2145
2078588,2146
2164019,2147
3141365,2148
4527154,2149
4076809,2150
4170732,2151
3989094,2152
2227894,2153
2663928,2154
432890,2155
2124710,2156
2693708,2157
2146005,2158
3818251,2159
604956,2160
805292,2161
307086,2162
306288,2163
3797911,2164
3903973,2165
579384,2166
3787654,2167
787580,2168
2754750,2169
678772,2170
101999,2171
2659109,2172
1909801,2173
4106420,2174
4072977,2175
2304060,2176
3794652,2177
1669564,2178
1576541,2179
3358597,2180
337359,2181
87287,2182
3858646,2183
2344342,2184
1421742,2185
1228161,2186
500193,2187
4434245,2188
1300525,2189
799682,2190
1055921,2191
3829261,2192
3389069,2193
3338377,2194
3172879,2195
2812069,2196
2870601,2197
4064526,2198
3227933,2199
3192916,2200
3022784,2201
1455786,2202
2636761,2203
684677,2204
1924021,2205
1274187,2206
1035046,2207
1595428,2208
3585801,2209
2743927,2210
527844,2211
3316945,2212
2283660,2213
1429558,2214
389737,2215
1954180,2216
4262908,2217
3527549,2218
3107316,2219
